window,horizon,MAE,RMSE,MASE,WQL
1,75,222.55366504141412,276.48719335826485,0.9250403142296707,1.6727441110061367
1,76,184.88510804909927,229.6161722062145,0.7566390815223182,1.666729172555006
1,77,138.61045464796896,171.8077565996925,0.5664243305256179,0.997137362819328
1,78,114.68343633260483,151.07214414820456,0.4754155718650019,0.35873157815930995
1,79,220.70708568126727,308.5053011520872,0.8703712651622143,0.2073482066765115
1,80,268.72870151201886,353.0265079281086,1.1261712369238654,0.14385889926179346
1,81,411.46409409474103,527.8146492602127,1.6726954731294637,0.2018744706710977
1,82,348.7138865063045,449.56357596474396,1.4558643290049242,0.16552018419443995
1,83,241.88401263779767,326.4846790734693,1.0162671167820978,0.10401306899854745
1,84,172.27693782052043,235.1965474537237,0.7467843818233473,0.06151541535695292
1,85,177.18594094947986,250.36216803212744,0.7623055893624421,0.05683215851503967
1,86,233.22683809654507,313.262774692498,0.9895037972218869,0.06891435241061229
1,87,192.24357600093788,288.12059995544183,0.8363618250440292,0.06023819467976521
1,88,215.9545913233251,307.2070280908206,0.9226544477296662,0.07144590112273248
1,89,274.3859782387589,362.2422399193926,1.1271015485008258,0.09492261976137467
1,90,232.24053390079757,314.29247904500676,0.9632900006611028,0.07703005736949325
1,91,229.3539983513271,312.4318250499836,1.0357947671393493,0.07518471600164153
1,92,278.49088538191324,373.87411431930406,1.2724153115650558,0.10053391488482273
1,93,232.2350174223112,310.35718051336556,0.984862105806093,0.08481163205181036
1,94,244.9401848591291,333.30934600245547,1.0205109856432213,0.12029736352666255
1,95,213.7111193476579,293.0021268427211,0.9154738650341933,0.13841746729185478
1,96,168.31701099261258,225.55085323915793,0.7228114072967177,0.12010246655903994
2,1,108.69448052982732,164.71017326879155,0.505472980014136,0.11829351257363414
2,2,150.74817545399478,199.8340212154486,0.6637265143937818,0.27583935298231294
2,3,147.12309790867747,190.25402751403425,0.6490588754881287,0.4742009019712204
2,4,122.36507339965213,160.4802667214911,0.5309199008909906,0.5480627817559783
2,5,75.77562031131802,99.86728541141211,0.3314154644757715,0.3989286250207982
2,6,68.34381682296655,92.32067277692335,0.3044854469783211,0.21027615910812497
