sensor,segment,timestamp,actual,pred,p10,p90
6680,forecast,2026-02-26 01:00:00,671.25,616.0,540.0,676.0
6680,forecast,2026-02-26 02:00:00,356.0,392.0,324.0,474.0
6680,forecast,2026-02-26 03:00:00,254.0,308.0,237.0,376.0
6680,forecast,2026-02-26 04:00:00,288.0,272.0,201.0,358.0
6680,forecast,2026-02-26 05:00:00,475.0,490.0,408.0,568.0
6680,forecast,2026-02-26 06:00:00,1357.5,1384.0,1256.0,1528.0
6680,forecast,2026-02-26 07:00:00,2525.0,2992.0,2784.0,3168.0
6680,forecast,2026-02-26 08:00:00,3373.25,3280.0,3008.0,3440.0
6680,forecast,2026-02-26 09:00:00,3022.5,3136.0,2896.0,3280.0
6680,forecast,2026-02-26 10:00:00,2931.25,2992.0,2784.0,3120.0
6680,forecast,2026-02-26 11:00:00,3018.25,3120.0,2944.0,3264.0
6680,forecast,2026-02-26 12:00:00,3173.25,3232.0,3040.0,3392.0
6680,forecast,2026-02-26 13:00:00,3266.75,3424.0,3200.0,3552.0
6680,forecast,2026-02-26 14:00:00,3231.0,3536.0,3312.0,3728.0
6680,forecast,2026-02-26 15:00:00,2898.6666666666665,3568.0,3264.0,3760.0
6680,forecast,2026-02-26 16:00:00,3770.5,3568.0,3248.0,3776.0
6680,forecast,2026-02-26 17:00:00,3821.0,3520.0,3200.0,3728.0
6680,forecast,2026-02-26 18:00:00,3494.0,3472.0,3120.0,3696.0
6680,forecast,2026-02-26 19:00:00,3494.25,3536.0,3216.0,3728.0
6680,forecast,2026-02-26 20:00:00,3598.5,3424.0,3104.0,3632.0
6680,forecast,2026-02-26 21:00:00,3027.75,3056.0,2768.0,3264.0
6680,forecast,2026-02-26 22:00:00,2314.25,2368.0,2144.0,2512.0
6680,forecast,2026-02-26 23:00:00,1748.25,1808.0,1624.0,1920.0
6680,forecast,2026-02-27 00:00:00,1291.0,1432.0,1256.0,1592.0
6680,forecast,2026-02-27 01:00:00,712.25,792.0,676.0,876.0
6680,forecast,2026-02-27 02:00:00,413.0,458.0,342.0,540.0
6680,forecast,2026-02-27 03:00:00,315.5,324.0,255.0,426.0
6680,forecast,2026-02-27 04:00:00,289.25,324.0,237.0,408.0
6680,forecast,2026-02-27 05:00:00,514.0,474.0,408.0,584.0
6680,forecast,2026-02-27 06:00:00,1401.0,1416.0,1296.0,1568.0
6680,forecast,2026-02-27 07:00:00,3064.0,3040.0,2816.0,3200.0
6680,forecast,2026-02-27 08:00:00,3401.0,3424.0,3200.0,3584.0
6680,forecast,2026-02-27 09:00:00,3120.0,3136.0,2928.0,3280.0
6680,forecast,2026-02-27 10:00:00,3067.0,3008.0,2832.0,3136.0
6680,forecast,2026-02-27 11:00:00,3224.5,3136.0,2960.0,3264.0
6680,forecast,2026-02-27 12:00:00,3018.0,3280.0,3072.0,3456.0
6680,forecast,2026-02-27 13:00:00,3538.0,3488.0,3232.0,3664.0
6680,forecast,2026-02-27 14:00:00,3460.25,3392.0,3136.0,3616.0
6680,forecast,2026-02-27 15:00:00,3109.75,3328.0,2976.0,3552.0
6680,forecast,2026-02-27 16:00:00,3446.0,3440.0,3024.0,3664.0
6680,forecast,2026-02-27 17:00:00,3406.0,3504.0,3136.0,3744.0
6680,forecast,2026-02-27 18:00:00,2924.75,3456.0,3088.0,3696.0
6680,forecast,2026-02-27 19:00:00,3451.0,3344.0,2912.0,3616.0
6680,forecast,2026-02-27 20:00:00,3477.75,3264.0,2864.0,3520.0
6680,forecast,2026-02-27 21:00:00,3086.25,3040.0,2752.0,3264.0
6680,forecast,2026-02-27 22:00:00,2556.0,2480.0,2304.0,2640.0
6680,forecast,2026-02-27 23:00:00,2074.75,2128.0,2000.0,2256.0
6680,forecast,2026-02-28 00:00:00,1883.25,1840.0,1688.0,1968.0
6680,forecast,2026-02-28 01:00:00,1292.25,1296.0,1200.0,1408.0
6680,forecast,2026-02-28 02:00:00,818.0,884.0,792.0,956.0
6680,forecast,2026-02-28 03:00:00,610.0,632.0,552.0,692.0
6680,forecast,2026-02-28 04:00:00,494.25,524.0,442.0,600.0
6680,forecast,2026-02-28 05:00:00,509.25,584.0,490.0,648.0
6680,forecast,2026-02-28 06:00:00,833.0,896.0,780.0,976.0
6680,forecast,2026-02-28 07:00:00,1202.5,1224.0,1088.0,1376.0
6680,forecast,2026-02-28 08:00:00,1639.25,1664.0,1504.0,1824.0
6680,forecast,2026-02-28 09:00:00,2360.25,2240.0,2008.0,2400.0
6680,forecast,2026-02-28 10:00:00,2966.0,2976.0,2720.0,3184.0
6680,forecast,2026-02-28 11:00:00,3175.75,3328.0,3040.0,3504.0
6680,forecast,2026-02-28 12:00:00,3459.75,3408.0,3152.0,3584.0
6680,forecast,2026-02-28 13:00:00,3657.3333333333335,3520.0,3264.0,3696.0
6680,forecast,2026-02-28 14:00:00,3715.0,3536.0,3280.0,3712.0
6680,forecast,2026-02-28 15:00:00,3009.75,2992.0,2752.0,3216.0
6680,forecast,2026-02-28 16:00:00,2755.75,2800.0,2544.0,3008.0
6680,forecast,2026-02-28 17:00:00,3122.25,3184.0,2944.0,3376.0
6680,forecast,2026-02-28 18:00:00,3328.75,3344.0,3104.0,3520.0
6680,forecast,2026-02-28 19:00:00,3405.0,3280.0,3040.0,3440.0
6680,forecast,2026-02-28 20:00:00,3350.25,3088.0,2880.0,3248.0
6680,forecast,2026-02-28 21:00:00,2898.75,2784.0,2576.0,2960.0
6680,forecast,2026-02-28 22:00:00,2448.0,2416.0,2224.0,2576.0
6680,forecast,2026-02-28 23:00:00,2190.25,2192.0,2008.0,2352.0
